license_number,business_name,dba_name,city,county,weedmaps_url,leafly_url,verified_url,menu_provider
C10-0001400-LIC,"Stanton Monroe, LLC",Kannabis Works,Stanton,Orange,https://weedmaps.com/dispensaries/kannabis-works-stanton,https://www.leafly.com/dispensary-info/kannabis-works,,
C10-0000363-LIC,"Stpc Enterprises, Inc.",Evergreen,Santa Ana,Orange,https://weedmaps.com/dispensaries/evergreen-santa-ana,https://www.leafly.com/dispensary-info/evergreen,,
C10-0001453-LIC,Tat Lw LLC,The Artist Tree,Laguna Woods,Orange,https://weedmaps.com/dispensaries/the-artist-tree-laguna-woods,https://www.leafly.com/dispensary-info/the-artist-tree,,
C10-0000400-LIC,"The 10 Spot, Inc.",10 Spot,Santa Ana,Orange,https://weedmaps.com/dispensaries/10-spot-santa-ana,https://www.leafly.com/dispensary-info/10-spot,,
C10-0000436-LIC,The Garry Five LLC,ASHE SOCIETY,Santa Ana,Orange,https://weedmaps.com/dispensaries/ashe-society-santa-ana,https://www.leafly.com/dispensary-info/ashe-society,,
C10-0001429-LIC,"The Healing Tree Collective, Inc.",Mr Nice Guy Marijuana Cannabis Dispensary Santa Ana,Santa Ana,Orange,https://weedmaps.com/dispensaries/mr-nice-guy-marijuana-santa-ana-santa-ana,https://www.leafly.com/dispensary-info/mr-nice-guy-marijuana-santa-ana,,
C10-0001187-LIC,"Vertical Four, Inc.",420 Central Newport Mesa,Costa Mesa,Orange,https://weedmaps.com/dispensaries/420-central-newport-mesa-costa-mesa,https://www.leafly.com/dispensary-info/420-central-newport-mesa,,
C10-0000145-LIC,Wcw Organization Inc.,Tropicanna,Santa Ana,Orange,https://weedmaps.com/dispensaries/tropicanna-santa-ana,https://www.leafly.com/dispensary-info/tropicanna,,
C10-0000109-LIC,Golden State Patient Care LLC,,Colfax,Placer,https://weedmaps.com/dispensaries/golden-state-patient-care-colfax,https://www.leafly.com/dispensary-info/golden-state-patient-care,,
C10-0000578-LIC,"A1, A Ca Commercial Cannabis Association, Inc. [Equity Retailer]","A1, A CA Commercial Cannabis Association [Equity Retailer]",Jurupa Valley,Riverside,https://weedmaps.com/dispensaries/a1-a-ca-commercial-association-equity-retailer-jurupa-valley,https://www.leafly.com/dispensary-info/a1-a-ca-commercial-association-equity-retailer,,
C10-0000396-LIC,"Accucanna, LLC",Harborside,DSRT Hot SPGS,Riverside,https://weedmaps.com/dispensaries/harborside-dsrt-hot-spgs,https://www.leafly.com/dispensary-info/harborside,,
C10-0000703-LIC,"Angel Organics Healing Center, LLC",Catalyst - Moreno Valley,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/catalyst-moreno-valley-moreno-valley,https://www.leafly.com/dispensary-info/catalyst-moreno-valley,,
C10-0000729-LIC,Area 29 LLC,OFF THE CHARTS,Palm Springs,Riverside,https://weedmaps.com/dispensaries/off-the-charts-palm-springs,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0000701-LIC,Ash's First LLC,ASH'S FIRST LLC,Palm Springs,Riverside,https://weedmaps.com/dispensaries/ashs-first-palm-springs,https://www.leafly.com/dispensary-info/ashs-first,,
C10-0001478-LIC,Ash's Third LLC,Off the Charts,Hemet,Riverside,https://weedmaps.com/dispensaries/off-the-charts-hemet,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0000766-LIC,"Black Sun Medicinals, Inc.",Culture Cannabis Club,Banning,Riverside,https://weedmaps.com/dispensaries/culture-club-banning,https://www.leafly.com/dispensary-info/culture-club,,
C10-0000760-LIC,Blazed Utopia LLC,Blazed Utopia,San Jacinto,Riverside,https://weedmaps.com/dispensaries/blazed-utopia-san-jacinto,https://www.leafly.com/dispensary-info/blazed-utopia,,
C10-0000686-LIC,"Boutique Cultivators, A Ca Commercial Cannabis Association",Remedy Room,Jurupa Valley,Riverside,https://weedmaps.com/dispensaries/remedy-room-jurupa-valley,https://www.leafly.com/dispensary-info/remedy-room,,
C10-0000943-LIC,C21 Hemet,Cannabis 21+,Hemet,Riverside,https://weedmaps.com/dispensaries/21-hemet,https://www.leafly.com/dispensary-info/21,,
C10-0000944-LIC,C21 Palm Desert,Cannabis 21+,Palm Desert,Riverside,https://weedmaps.com/dispensaries/21-palm-desert,https://www.leafly.com/dispensary-info/21,,
C10-0000935-LIC,C21 Riverside,C21 RIVERSIDE,Riverside,Riverside,https://weedmaps.com/dispensaries/c21-riverside-riverside,https://www.leafly.com/dispensary-info/c21-riverside,,
C10-0000320-LIC,"California Dispensaries, Inc.",Strains Dispensary,Perris,Riverside,https://weedmaps.com/dispensaries/strains-perris,https://www.leafly.com/dispensary-info/strains,,
C10-0000740-LIC,California Green World LLC,CALIFORNIA GREEN WORLD LLC,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/california-green-world-moreno-valley,https://www.leafly.com/dispensary-info/california-green-world,,
C10-0000194-LIC,"Canna Cloud, LLC.",,Perris,Riverside,https://weedmaps.com/dispensaries/canna-cloud-perris,https://www.leafly.com/dispensary-info/canna-cloud,,
C10-0001020-LIC,Catalyst Hemet LLC,CATALYST-HEMET,Hemet,Riverside,https://weedmaps.com/dispensaries/catalysthemet-hemet,https://www.leafly.com/dispensary-info/catalysthemet,,
C10-0000372-LIC,Cathedral City Ramon Road Retail LLC,West Coast Cannabis Club,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/west-coast-club-cathedral-cty,https://www.leafly.com/dispensary-info/west-coast-club,,
C10-0001574-LIC,Cathedral City Releaf,Cathedral City Releaf,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/cathedral-city-releaf-cathedral-cty,https://www.leafly.com/dispensary-info/cathedral-city-releaf,,
C10-0001588-LIC,Cc Industry LLC,CC INDUSTRY LLC,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/cc-industry-cathedral-cty,https://www.leafly.com/dispensary-info/cc-industry,,
C10-0001626-LIC,Central Tree Collective Inc,420 Lake Elsinore,Lake Elsinore,Riverside,https://weedmaps.com/dispensaries/420-lake-elsinore-lake-elsinore,https://www.leafly.com/dispensary-info/420-lake-elsinore,,
C10-0001109-LIC,Circle City Trade Group LLC,CHKN 'N WAFFLEZ,Corona,Riverside,https://weedmaps.com/dispensaries/chkn-n-wafflez-corona,https://www.leafly.com/dispensary-info/chkn-n-wafflez,,
C10-0000954-LIC,Coachella Can LLC,Coachella Canna Club,Coachella,Riverside,https://weedmaps.com/dispensaries/coachella-canna-club-coachella,https://www.leafly.com/dispensary-info/coachella-canna-club,,
C10-0000956-LIC,Coachella Greenery [Equity Retailer],coachella greenery [Equity Retailer],Coachella,Riverside,https://weedmaps.com/dispensaries/coachella-greenery-equity-retailer-coachella,https://www.leafly.com/dispensary-info/coachella-greenery-equity-retailer,,
C10-0000929-LIC,"Coachella Valley Consulting, LLC",IVTHC,DSRT Hot SPGS,Riverside,https://weedmaps.com/dispensaries/ivthc-dsrt-hot-spgs,https://www.leafly.com/dispensary-info/ivthc,,
C10-0000264-LIC,Coachella Valley Green Dragon,,Palm Springs,Riverside,https://weedmaps.com/dispensaries/coachella-valley-green-dragon-palm-springs,https://www.leafly.com/dispensary-info/coachella-valley-green-dragon,,
C10-0000720-LIC,Colay Health Center,Stiiizy,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/stiiizy-moreno-valley,https://www.leafly.com/dispensary-info/stiiizy,,
C10-0001437-LIC,Community Veterans Of Rivco,Goldn Bloom,Hemet,Riverside,https://weedmaps.com/dispensaries/goldn-bloom-hemet,https://www.leafly.com/dispensary-info/goldn-bloom,,
C10-0001314-LIC,Corona Wellness LLC,Off the Charts,Corona,Riverside,https://weedmaps.com/dispensaries/off-the-charts-corona,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0001591-LIC,Coronita Helping Hands LLC,Haven Cannabis Marijuana and Weed Dispensary - Corona,Corona,Riverside,https://weedmaps.com/dispensaries/haven-marijuana-and-weed-corona-corona,https://www.leafly.com/dispensary-info/haven-marijuana-and-weed-corona,,
C10-0001215-LIC,Cpr - Winchester LLC,A/0 CANNABIS,Winchester,Riverside,https://weedmaps.com/dispensaries/a0-winchester,https://www.leafly.com/dispensary-info/a0,,
C10-0001355-LIC,Creative Chaos Holdings LLC,Ether,Corona,Riverside,https://weedmaps.com/dispensaries/ether-corona,https://www.leafly.com/dispensary-info/ether,,
C10-0001533-LIC,Crow House LLC,ROWHOUSE,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/rowhouse-cathedral-cty,https://www.leafly.com/dispensary-info/rowhouse,,
C10-0001506-LIC,"Culture Cc Indio, Inc.","CULTURE CC INDIO, INC",Indio,Riverside,https://weedmaps.com/dispensaries/culture-cc-indio-indio,https://www.leafly.com/dispensary-info/culture-cc-indio,,
C10-0000859-LIC,"Currnt Veterans Wildomar South, LLC",The Cake House,Wildomar,Riverside,https://weedmaps.com/dispensaries/the-cake-house-wildomar,https://www.leafly.com/dispensary-info/the-cake-house,,
C10-0001038-LIC,Da'Joint,Da Joint,Perris,Riverside,https://weedmaps.com/dispensaries/da-joint-perris,https://www.leafly.com/dispensary-info/da-joint,,
C10-0000580-LIC,"Desert Care Connection, LLC",High Rollers Cannabis Co,Palm Springs,Riverside,https://weedmaps.com/dispensaries/high-rollers-co-palm-springs,https://www.leafly.com/dispensary-info/high-rollers-co,,
C10-0000094-LIC,Desert Organic Solutions Collective,Vibe Palm Springs,Palm Springs,Riverside,https://weedmaps.com/dispensaries/vibe-palm-springs-palm-springs,https://www.leafly.com/dispensary-info/vibe-palm-springs,,
C10-0001537-LIC,Dhs Business Management LLC,The Coughy Shop II,Desert Hot Springs,Riverside,https://weedmaps.com/dispensaries/the-coughy-shop-ii-desert-hot-springs,https://www.leafly.com/dispensary-info/the-coughy-shop-ii,,
C10-0000239-LIC,"Dhs Compassionate Care, LLC",The Syndicate Desert Hot Springs,DSRT Hot SPGS,Riverside,https://weedmaps.com/dispensaries/the-syndicate-desert-hot-springs-dsrt-hot-spgs,https://www.leafly.com/dispensary-info/the-syndicate-desert-hot-springs,,
C10-0001445-LIC,"Dkhwy111, Inc.",Desert Kush,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/desert-kush-cathedral-cty,https://www.leafly.com/dispensary-info/desert-kush,,
C10-0000921-LIC,"Double Eye, LLC",Double Eye LLC,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/double-eye-cathedral-cty,https://www.leafly.com/dispensary-info/double-eye,,
C10-0000294-LIC,"Earth Essentials, LLC",Royal Highness,Palm Desert,Riverside,https://weedmaps.com/dispensaries/royal-highness-palm-desert,https://www.leafly.com/dispensary-info/royal-highness,,
C10-0001522-LIC,Electric Ave. Holdings,ELECTRIC AVE. HOLDINGS,Jurupa Valley,Riverside,https://weedmaps.com/dispensaries/electric-ave-holdings-jurupa-valley,https://www.leafly.com/dispensary-info/electric-ave-holdings,,
C10-0000067-LIC,Element 7 Cathedral City Inc,Element 7 Cathedral City Inc,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/element-7-cathedral-city-cathedral-cty,https://www.leafly.com/dispensary-info/element-7-cathedral-city,,
C10-0000894-LIC,"Emerald Springs, LLC",818 Brands,Palm Springs,Riverside,https://weedmaps.com/dispensaries/818-brands-palm-springs,https://www.leafly.com/dispensary-info/818-brands,,
C10-0001196-LIC,Empire Cabazon LLC,Empire,Cabazon,Riverside,https://weedmaps.com/dispensaries/empire-cabazon,https://www.leafly.com/dispensary-info/empire,,
C10-0000876-LIC,Excel Riverside Inc.,Plant Galaxy,Riverside,Riverside,https://weedmaps.com/dispensaries/plant-galaxy-riverside,https://www.leafly.com/dispensary-info/plant-galaxy,,
C10-0000937-LIC,F2-Palm Desert LLC,CATALYST - PALM DESERT,Palm Desert,Riverside,https://weedmaps.com/dispensaries/catalyst-palm-desert-palm-desert,https://www.leafly.com/dispensary-info/catalyst-palm-desert,,
C10-0001661-LIC,"Fvc Riverside, Inc.",FVC,Data Not Available,Riverside,https://weedmaps.com/dispensaries/fvc-data-not-available,https://www.leafly.com/dispensary-info/fvc,,
C10-0000920-LIC,"Gc Global, LLC",Gelato,Lake Elsinore,Riverside,https://weedmaps.com/dispensaries/gelato-lake-elsinore,https://www.leafly.com/dispensary-info/gelato,,
C10-0001082-LIC,Golden Hights Inc,GOLDEN HIGHTS,Corona,Riverside,https://weedmaps.com/dispensaries/golden-hights-corona,https://www.leafly.com/dispensary-info/golden-hights,,
C10-0000315-LIC,"Gole Industries, LLC",,Lake Elsinore,Riverside,https://weedmaps.com/dispensaries/gole-industries-lake-elsinore,https://www.leafly.com/dispensary-info/gole-industries,,
C10-0001234-LIC,Green Room Palm Springs LLC,Emerald & Sage,Palm Springs,Riverside,https://weedmaps.com/dispensaries/emerald-sage-palm-springs,https://www.leafly.com/dispensary-info/emerald-sage,,
C10-0000902-LIC,Greenskeepers LLC,Hits Studio,Palm Springs,Riverside,https://weedmaps.com/dispensaries/hits-studio-palm-springs,https://www.leafly.com/dispensary-info/hits-studio,,
C10-0000779-LIC,"Harvest Corner, LLC",HARVEST CORNER,Banning,Riverside,https://weedmaps.com/dispensaries/harvest-corner-banning,https://www.leafly.com/dispensary-info/harvest-corner,,
C10-0000765-LIC,Higher Point Cannabis,Higher Point Cannabis,Perris,Riverside,https://weedmaps.com/dispensaries/higher-point-perris,https://www.leafly.com/dispensary-info/higher-point,,
C10-0000322-LIC,Higher Vision Dispensary Inc,HIGHER VISION DISPENSARY INC,Palm Springs,Riverside,https://weedmaps.com/dispensaries/higher-vision-palm-springs,https://www.leafly.com/dispensary-info/higher-vision,,
C10-0001394-LIC,Highlands Reserve LLC,Highlands Reserve LLC,Perris,Riverside,https://weedmaps.com/dispensaries/highlands-reserve-perris,https://www.leafly.com/dispensary-info/highlands-reserve,,
C10-0000767-LIC,Holland Pharms Inc. [Equity Retailer],holland pharms [Equity Retailer],Palm Springs,Riverside,https://weedmaps.com/dispensaries/holland-pharms-equity-retailer-palm-springs,https://www.leafly.com/dispensary-info/holland-pharms-equity-retailer,,
C10-0000065-LIC,"Homeopathic Cultivation, Inc",Desert Kush,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/desert-kush-cathedral-cty,https://www.leafly.com/dispensary-info/desert-kush,,
C10-0001493-LIC,"Hoodrich Holdings Ethanac, LLC",Mystika,Perris,Riverside,https://weedmaps.com/dispensaries/mystika-perris,https://www.leafly.com/dispensary-info/mystika,,
C10-0000714-LIC,"I.E. Gardens I, Inc.",Empire Gardens,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/empire-gardens-moreno-valley,https://www.leafly.com/dispensary-info/empire-gardens,,
C10-0000092-LIC,"Ie Gardens, Inc.",Empire Gardens,Perris,Riverside,https://weedmaps.com/dispensaries/empire-gardens-perris,https://www.leafly.com/dispensary-info/empire-gardens,,
C10-0000962-LIC,"Ie Licensing, LLC.",The Syndicate Lake Elsinore 2,Lake Elsinore,Riverside,https://weedmaps.com/dispensaries/the-syndicate-lake-elsinore-2-lake-elsinore,https://www.leafly.com/dispensary-info/the-syndicate-lake-elsinore-2,,
C10-0001414-LIC,Indio Responsible And Compliant Retail LLC,Embarc,Indio,Riverside,https://weedmaps.com/dispensaries/embarc-indio,https://www.leafly.com/dispensary-info/embarc,,
C10-0001433-LIC,Indio West Coast Retail LLC,West Coast Cannabis Club,Indio,Riverside,https://weedmaps.com/dispensaries/west-coast-club-indio,https://www.leafly.com/dispensary-info/west-coast-club,,
C10-0000038-LIC,Lake Elsinore Community Investment Corp,Mr Nice Guy Marijuana Cannabis Dispensary Lake Elsinore,Lake Elsinore,Riverside,https://weedmaps.com/dispensaries/mr-nice-guy-marijuana-lake-elsinore-lake-elsinore,https://www.leafly.com/dispensary-info/mr-nice-guy-marijuana-lake-elsinore,,
C10-0001631-LIC,"Las Damas, LLC",Las Damas,Coachella,Riverside,https://weedmaps.com/dispensaries/las-damas-coachella,https://www.leafly.com/dispensary-info/las-damas,,
C10-0000484-LIC,"Ldjnbw, LLC",FIREJAYS,Palm Springs,Riverside,https://weedmaps.com/dispensaries/firejays-palm-springs,https://www.leafly.com/dispensary-info/firejays,,
C10-0001185-LIC,"Mary Alice, LLC",Mary Alice,Corona,Riverside,https://weedmaps.com/dispensaries/mary-alice-corona,https://www.leafly.com/dispensary-info/mary-alice,,
C10-0000757-LIC,"Mission Organics, A Ca Commercial Cannabis Association",CULTURE CANNABIS CLUB,Jurupa Valley,Riverside,https://weedmaps.com/dispensaries/culture-club-jurupa-valley,https://www.leafly.com/dispensary-info/culture-club,,
C10-0001242-LIC,Mom Sy LLC,MJ Direct Corona,Corona,Riverside,https://weedmaps.com/dispensaries/mj-direct-corona-corona,https://www.leafly.com/dispensary-info/mj-direct-corona,,
C10-0000545-LIC,Moreno Valley Investment X LLC,Mr. Nice Guy Marijuana Cannabis Dispensary Moreno Valley,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/mr-nice-guy-marijuana-moreno-valley-moreno-valley,https://www.leafly.com/dispensary-info/mr-nice-guy-marijuana-moreno-valley,,
C10-0000950-LIC,Moval Nourish,JADEROOM MORENO VALLEY,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/jaderoom-moreno-valley-moreno-valley,https://www.leafly.com/dispensary-info/jaderoom-moreno-valley,,
C10-0001641-LIC,Next Level Botanical Inc.,Westside Cllctv Perris,Perris,Riverside,https://weedmaps.com/dispensaries/westside-c-tv-perris-perris,https://www.leafly.com/dispensary-info/westside-c-tv-perris,,
C10-0000673-LIC,"Oc Coast, Inc.",Hightend,Palm Springs,Riverside,https://weedmaps.com/dispensaries/hightend-palm-springs,https://www.leafly.com/dispensary-info/hightend,,
C10-0001373-LIC,Ognahs Inc.,SHANGO,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/shango-moreno-valley,https://www.leafly.com/dispensary-info/shango,,
C10-0001654-LIC,On-Site Pros,Budology,Hemet,Riverside,https://weedmaps.com/dispensaries/budology-hemet,https://www.leafly.com/dispensary-info/budology,,
C10-0000685-LIC,"Organic Choice, A Ca Commercial Cannabis Association",The Green Chamber,Jurupa Valley,Riverside,https://weedmaps.com/dispensaries/the-green-chamber-jurupa-valley,https://www.leafly.com/dispensary-info/the-green-chamber,,
C10-0001646-LIC,Otc Hemet LLC,Off the Charts,Hemet,Riverside,https://weedmaps.com/dispensaries/off-the-charts-hemet,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0001489-LIC,Otc Indio LLC,Off the Charts,Indio,Riverside,https://weedmaps.com/dispensaries/off-the-charts-indio,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0001430-LIC,Otc Perris LLC,Off the Charts,Perris,Riverside,https://weedmaps.com/dispensaries/off-the-charts-perris,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0001659-LIC,Otc Ps LLC,Off the Charts,Palm Springs,Riverside,https://weedmaps.com/dispensaries/off-the-charts-palm-springs,https://www.leafly.com/dispensary-info/off-the-charts,,
C10-0000045-LIC,Palm Desert Hwy 111 E Retail LLC,Palm Royale Collective Too,Palm Desert,Riverside,https://weedmaps.com/dispensaries/palm-royale-too-palm-desert,https://www.leafly.com/dispensary-info/palm-royale-too,,
C10-0000594-LIC,"Palm Royale Collective, Inc.","Palm Royale Collective, Inc.",Palm Desert,Riverside,https://weedmaps.com/dispensaries/palm-royale-palm-desert,https://www.leafly.com/dispensary-info/palm-royale,,
C10-0001425-LIC,Pegasus Group Inc.,Dank Depot,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/dank-depot-cathedral-cty,https://www.leafly.com/dispensary-info/dank-depot,,
C10-0000651-LIC,"Psgc, Inc.",Atomic Budz,Cathedral CTY,Riverside,https://weedmaps.com/dispensaries/atomic-budz-cathedral-cty,https://www.leafly.com/dispensary-info/atomic-budz,,
C10-0000981-LIC,"Pueblo Cannabis Co., Inc.",Pueblo Cannabis,Coachella,Riverside,https://weedmaps.com/dispensaries/pueblo-coachella,https://www.leafly.com/dispensary-info/pueblo,,
C10-0000863-LIC,Quality Buds LLC,Budology,San Jacinto,Riverside,https://weedmaps.com/dispensaries/budology-san-jacinto,https://www.leafly.com/dispensary-info/budology,,
C10-0001169-LIC,Rd Medigroup Inc,It’s 420 time,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/its-420-time-moreno-valley,https://www.leafly.com/dispensary-info/its-420-time,,
C10-0000895-LIC,Rd Moval LLC,Higher Ground Moreno Valley,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/higher-ground-moreno-valley-moreno-valley,https://www.leafly.com/dispensary-info/higher-ground-moreno-valley,,
C10-0000589-LIC,Reefer Madness LLC,REEFER MADNESS LLC,Palm Springs,Riverside,https://weedmaps.com/dispensaries/reefer-madness-palm-springs,https://www.leafly.com/dispensary-info/reefer-madness,,
C10-0000611-LIC,Rockstar Cannabis Club Inc.,ROCKSTAR CANNABIS CLUB INC.,Palm Springs,Riverside,https://weedmaps.com/dispensaries/rockstar-club-palm-springs,https://www.leafly.com/dispensary-info/rockstar-club,,
C10-0000684-LIC,San Jacinto Ln. LLC,A GREEN ALTERNATIVE,Moreno Valley,Riverside,https://weedmaps.com/dispensaries/a-green-alternative-moreno-valley,https://www.leafly.com/dispensary-info/a-green-alternative,,
